Date,Open,High,Low,Close,Adj Close,Volume
2017-06-12,43.680000,44.630001,43.099998,44.439999,44.439999,1391900
2017-06-13,44.529999,45.529999,44.529999,45.240002,45.240002,1799500
2017-06-14,45.680000,46.058998,45.075001,45.759998,45.759998,1656500
2017-06-15,45.049999,45.740002,44.740002,45.570000,45.570000,1017200
2017-06-16,45.759998,45.950001,45.169998,45.650002,45.650002,870500
2017-06-19,45.750000,46.860001,45.724998,46.759998,46.759998,1307500
2017-06-20,46.939999,47.610001,46.500000,47.549999,47.549999,1611900
2017-06-21,47.740002,49.080002,47.639999,48.480000,48.480000,2475300
2017-06-22,48.709999,49.299999,47.880001,49.259998,49.259998,1374700
2017-06-23,49.259998,51.119999,49.000000,51.040001,51.040001,2002300
2017-06-26,50.950001,51.230000,49.830002,50.320000,50.320000,2036300
2017-06-27,49.849998,50.389999,48.090000,48.180000,48.180000,1995800
2017-06-28,48.669998,48.930000,47.860001,48.720001,48.720001,1037800
2017-06-29,48.610001,48.790001,47.230000,48.020000,48.020000,982900
2017-06-30,48.279999,49.139999,47.945000,49.009998,49.009998,1105500
2017-07-03,49.360001,49.360001,48.395000,48.860001,48.860001,801500
2017-07-05,48.939999,49.299999,48.169998,48.720001,48.720001,952100
2017-07-06,48.230000,48.369999,47.169998,47.290001,47.290001,1176600
2017-07-07,47.200001,47.779999,46.389999,46.500000,46.500000,1734900
2017-07-10,46.560001,46.939999,46.119999,46.150002,46.150002,1916600
2017-07-11,46.160000,46.474998,45.250000,46.150002,46.150002,2091300
2017-07-12,46.320000,46.549999,43.610001,44.320000,44.320000,4897300
2017-07-13,44.220001,45.310001,43.389999,44.919998,44.919998,3111600
2017-07-14,45.830002,47.500000,45.669998,46.520000,46.520000,3193200
2017-07-17,46.599998,47.360001,46.580002,47.099998,47.099998,2638200
2017-07-18,46.919998,47.009998,46.040001,46.520000,46.520000,1337000
2017-07-19,46.549999,46.730000,45.470001,45.630001,45.630001,1487600
2017-07-20,45.959999,45.980000,44.430000,44.560001,44.560001,1452600
2017-07-21,44.549999,44.730000,44.169998,44.430000,44.430000,982300
2017-07-24,44.590000,44.860001,44.200001,44.730000,44.730000,860500
2017-07-25,44.759998,45.790001,44.299999,45.560001,45.560001,914800
2017-07-26,45.759998,45.759998,45.070000,45.439999,45.439999,1001100
2017-07-27,45.619999,46.009998,44.201000,44.919998,44.919998,851700
2017-07-28,44.680000,45.509998,44.349998,45.220001,45.220001,544400
2017-07-31,45.389999,45.430000,44.360001,45.160000,45.160000,972100
2017-08-01,45.599998,45.830002,44.580002,45.470001,45.470001,899800
2017-08-02,45.759998,45.759998,44.580002,45.459999,45.459999,776400
2017-08-03,45.619999,45.950001,45.189999,45.419998,45.419998,451000
2017-08-04,45.520000,45.860001,45.040001,45.240002,45.240002,885500
2017-08-07,45.509998,47.799999,45.509998,47.500000,47.500000,1934300
2017-08-08,47.330002,48.730000,46.740002,47.930000,47.930000,3426700
2017-08-09,45.029999,45.250000,42.990002,43.590000,43.590000,5372500
2017-08-10,43.529999,43.549999,40.060001,40.500000,40.500000,3977300
2017-08-11,40.480000,42.250000,40.423000,40.970001,40.970001,1688800
2017-08-14,41.939999,42.000000,41.320000,41.580002,41.580002,1095400
2017-08-15,41.650002,42.119999,40.770000,40.849998,40.849998,1721900
2017-08-16,41.040001,41.220001,40.299999,40.509998,40.509998,1408100
2017-08-17,40.230000,40.415001,38.810001,38.990002,38.990002,1474100
2017-08-18,39.070000,39.209999,38.240002,38.639999,38.639999,1061500
2017-08-21,38.689999,38.889999,38.169998,38.619999,38.619999,1938700
2017-08-22,38.630001,38.740002,38.130001,38.200001,38.200001,1083200
2017-08-23,37.840000,38.459999,37.840000,38.320000,38.320000,1054600
2017-08-24,38.730000,38.847000,38.000000,38.480000,38.480000,1151100
2017-08-25,38.750000,39.009998,37.880001,37.919998,37.919998,1067800
2017-08-28,38.020000,38.360001,37.689999,38.209999,38.209999,563800
2017-08-29,37.820000,39.599998,37.759998,39.439999,39.439999,1276700
2017-08-30,39.730000,39.730000,39.000000,39.400002,39.400002,668800
2017-08-31,39.560001,39.919998,39.200001,39.619999,39.619999,710700
2017-09-01,39.820000,39.950001,39.410000,39.669998,39.669998,888700
2017-09-05,39.660000,39.779999,38.599998,39.040001,39.040001,453800
2017-09-06,39.209999,39.290001,38.480000,38.799999,38.799999,552800
2017-09-07,38.790001,39.220001,38.450001,38.840000,38.840000,542700
2017-09-08,38.720001,38.790001,37.680000,37.799999,37.799999,828100
2017-09-11,38.240002,39.169998,38.000000,39.110001,39.110001,780200
2017-09-12,39.410000,40.945000,38.799999,40.610001,40.610001,1627700
2017-09-13,40.209999,40.457001,38.130001,39.049999,39.049999,3942800
2017-09-14,38.750000,40.090000,38.520000,40.000000,40.000000,1340000
2017-09-15,39.799999,40.639999,39.580002,40.340000,40.340000,1413400
2017-09-18,40.560001,40.980999,40.299999,40.770000,40.770000,910100
2017-09-19,40.959999,40.959999,39.830002,40.020000,40.020000,3011200
2017-09-20,39.790001,40.450001,39.730000,40.279999,40.279999,607200
2017-09-21,40.090000,40.340000,39.630001,39.919998,39.919998,858100
2017-09-22,39.439999,40.169998,39.099998,39.099998,39.099998,728500
2017-09-25,38.770000,39.169998,38.250000,39.110001,39.110001,2538800
2017-09-26,39.599998,39.830002,38.759998,39.020000,39.020000,1186400
2017-09-27,39.330002,39.910000,39.080002,39.180000,39.180000,797200
2017-09-28,39.160000,40.040001,38.919998,39.619999,39.619999,1255700
2017-09-29,39.669998,40.889999,39.669998,40.209999,40.209999,2211800
2017-10-02,40.209999,40.770000,39.900002,40.599998,40.599998,876800
2017-10-03,40.799999,41.090000,40.430000,40.950001,40.950001,1202200
2017-10-04,41.029999,42.060001,40.970001,41.910000,41.910000,1237000
2017-10-05,41.750000,42.049999,41.040001,41.689999,41.689999,1082200
2017-10-06,41.419998,42.410000,41.299999,42.119999,42.119999,1125000
2017-10-09,42.310001,42.980000,42.080002,42.130001,42.130001,927200
2017-10-10,42.279999,42.470001,41.730000,41.869999,41.869999,563600
2017-10-11,42.060001,42.189999,41.369999,41.410000,41.410000,810000
2017-10-12,41.400002,42.064999,41.230000,41.709999,41.709999,775000
2017-10-13,41.880001,42.070000,41.439999,41.549999,41.549999,827700
2017-10-16,41.500000,41.709999,41.080002,41.139999,41.139999,687500
2017-10-17,41.119999,41.660000,41.000000,41.619999,41.619999,947500
2017-10-18,41.820000,42.000000,40.980000,41.020000,41.020000,492000
2017-10-19,40.959999,41.230000,40.509998,41.189999,41.189999,443900
2017-10-20,41.200001,41.509998,41.090000,41.250000,41.250000,519200
2017-10-23,41.200001,41.490002,40.680000,40.930000,40.930000,561000
2017-10-24,41.000000,41.400002,40.770000,41.099998,41.099998,457600
2017-10-25,40.980000,41.209999,40.230000,40.599998,40.599998,591100
2017-10-26,40.790001,41.610001,40.279999,41.430000,41.430000,674100
2017-10-27,41.439999,41.799999,40.740002,41.139999,41.139999,992500
2017-10-30,41.119999,41.410000,40.750000,40.880001,40.880001,827800
2017-10-31,41.000000,41.375000,40.459999,41.279999,41.279999,1354800
2017-11-01,41.459999,41.459999,40.099998,40.299999,40.299999,967300
2017-11-02,40.490002,40.619999,39.340000,39.509998,39.509998,1257700
2017-11-03,39.650002,40.529999,39.160000,40.480000,40.480000,1082400
2017-11-06,40.450001,42.450001,40.189999,40.820000,40.820000,1185300
2017-11-07,40.810001,41.160000,39.500000,39.970001,39.970001,1917400
2017-11-08,41.369999,41.490002,38.919998,41.040001,41.040001,3212800
2017-11-09,40.750000,41.880001,39.790001,40.380001,40.380001,1520800
2017-11-10,40.009998,40.230000,38.759998,39.540001,39.540001,1413300
2017-11-13,39.220001,39.610001,38.950001,39.119999,39.119999,873600
2017-11-14,38.790001,39.639999,38.790001,39.070000,39.070000,593900
2017-11-15,38.779999,39.970001,38.630001,39.869999,39.869999,1630800
2017-11-16,39.740002,41.110001,39.650002,40.869999,40.869999,969200
2017-11-17,41.049999,41.259998,40.834999,40.889999,40.889999,512100
2017-11-20,41.049999,41.610001,40.740002,40.939999,40.939999,942800
2017-11-21,41.000000,41.422001,40.740002,41.360001,41.360001,1153500
2017-11-22,41.189999,41.750000,40.630001,41.700001,41.700001,626900
2017-11-24,41.700001,42.150002,41.520000,42.029999,42.029999,234700
2017-11-27,41.820000,42.860001,41.549999,42.590000,42.590000,637300
2017-11-28,42.709999,42.709999,42.070000,42.360001,42.360001,778000
2017-11-29,42.299999,42.439999,40.630001,40.869999,40.869999,854100
2017-11-30,41.250000,41.580002,40.493000,41.040001,41.040001,906300
2017-12-01,40.930000,41.009998,39.779999,40.810001,40.810001,680700
2017-12-04,41.220001,41.509998,39.860001,39.990002,39.990002,662000
2017-12-05,39.910000,40.419998,39.840000,40.330002,40.330002,537300
2017-12-06,40.230000,41.320000,40.090000,40.810001,40.810001,623000
2017-12-07,40.750000,41.730000,40.750000,41.130001,41.130001,809700
2017-12-08,41.400002,41.720001,40.130001,40.180000,40.180000,651200
2017-12-11,40.270000,41.220001,40.270000,40.849998,40.849998,675100
2017-12-12,40.840000,41.040001,40.340000,40.520000,40.520000,432700
2017-12-13,40.639999,41.880001,40.540001,41.770000,41.770000,739900
2017-12-14,41.930000,41.990002,40.700001,40.720001,40.720001,531800
2017-12-15,40.709999,41.700001,40.700001,41.220001,41.220001,702500
2017-12-18,41.740002,41.869999,41.130001,41.790001,41.790001,500900
2017-12-19,41.779999,43.430000,41.500000,43.209999,43.209999,788500
2017-12-20,43.299999,43.360001,42.369999,43.070000,43.070000,621600
2017-12-21,43.080002,43.090000,42.169998,42.369999,42.369999,760100
2017-12-22,42.459999,42.720001,42.200001,42.340000,42.340000,428900
2017-12-26,42.209999,42.880001,41.831001,42.000000,42.000000,419500
2017-12-27,42.110001,42.272999,41.400002,41.590000,41.590000,390500
2017-12-28,41.840000,41.900002,41.160000,41.419998,41.419998,464700
2017-12-29,41.520000,41.799000,40.830002,40.919998,40.919998,791400
2018-01-02,41.310001,42.500000,40.889999,42.480000,42.480000,698100
2018-01-03,42.470001,43.349998,42.360001,42.970001,42.970001,535900
2018-01-04,43.049999,43.310001,41.520000,42.130001,42.130001,884700
2018-01-05,42.220001,42.750000,42.064999,42.610001,42.610001,521200
2018-01-08,42.549999,43.276001,42.487999,42.759998,42.759998,724800
2018-01-09,42.779999,42.869999,41.990002,42.169998,42.169998,429200
2018-01-10,42.150002,42.509998,41.500000,42.500000,42.500000,854000
2018-01-11,44.000000,46.310001,44.000000,44.529999,44.529999,2265500
2018-01-12,44.590000,45.330002,44.299999,44.529999,44.529999,1215400
2018-01-16,44.599998,45.520000,44.160000,44.400002,44.400002,1030300
2018-01-17,44.889999,44.957001,44.279999,44.540001,44.540001,995100
2018-01-18,44.610001,44.730000,43.849998,43.970001,43.970001,942900
2018-01-19,44.189999,44.189999,42.040001,42.580002,42.580002,2126400
2018-01-22,42.430000,43.139999,42.200001,42.930000,42.930000,983200
2018-01-23,42.869999,43.779999,42.669998,43.720001,43.720001,1000400
2018-01-24,43.669998,44.279999,43.509998,43.720001,43.720001,698100
2018-01-25,44.070000,44.270000,43.349998,44.200001,44.200001,836700
2018-01-26,44.570000,46.130001,44.570000,46.040001,46.040001,1089800
2018-01-29,45.990002,46.310001,44.939999,45.189999,45.189999,853200
2018-01-30,44.840000,45.080002,44.330002,44.770000,44.770000,686800
2018-01-31,45.250000,45.340000,44.250000,44.459999,44.459999,793900
2018-02-01,44.110001,45.709999,44.110001,44.700001,44.700001,867400
2018-02-02,45.000000,45.209999,43.915001,44.160000,44.160000,925400
2018-02-05,43.360001,45.020000,42.610001,43.930000,43.930000,1848000
2018-02-06,42.680000,44.200001,42.680000,43.509998,43.509998,1564300
2018-02-07,43.509998,45.180000,43.480000,44.549999,44.549999,1275000
2018-02-08,44.930000,47.259998,43.540001,46.360001,46.360001,3521900
2018-02-09,43.000000,46.800999,42.419998,45.119999,45.119999,4311000
2018-02-12,45.029999,45.480000,43.000000,44.270000,44.270000,1815600
2018-02-13,44.180000,44.939999,43.500000,44.720001,44.720001,1415100
2018-02-14,44.549999,47.119999,44.389999,46.970001,46.970001,1472100
2018-02-15,47.000000,48.235001,46.349998,47.160000,47.160000,1556400
2018-02-16,46.790001,47.509998,46.340000,46.849998,46.849998,1550800
2018-02-20,46.240002,47.750000,46.169998,47.419998,47.419998,950300
2018-02-21,47.259998,48.485001,46.419998,47.570000,47.570000,1835500
2018-02-22,47.570000,48.084999,47.200001,47.830002,47.830002,1170700
2018-02-23,47.419998,47.584999,46.240002,46.689999,46.689999,1478800
2018-02-26,46.820000,47.009998,45.799999,46.270000,46.270000,1135600
2018-02-27,46.410000,47.610001,46.330002,46.790001,46.790001,1158300
2018-02-28,47.119999,48.209999,46.360001,47.669998,47.669998,1448500
2018-03-01,47.529999,48.180000,47.430000,47.959999,47.959999,1393700
2018-03-02,47.709999,49.340000,47.130001,49.209999,49.209999,1414300
2018-03-05,48.910000,51.520000,48.759998,51.480000,51.480000,2366800
2018-03-06,51.470001,52.880001,51.459999,52.849998,52.849998,1700600
2018-03-07,52.500000,54.200001,52.330002,53.950001,53.950001,1721700
2018-03-08,53.570000,54.580002,53.540001,53.770000,53.770000,1167000
2018-03-09,54.000000,55.299999,53.939999,55.189999,55.189999,1091900
